Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Finance,Others,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Wednesday, April 7, 2021",silver chain and charm,Chain and Charm,Silver,20.0,,84.78,,,84.78,Female,55.0,Rare,5.0
"Wednesday, April 7, 2021",repiar,Custom Repairs,,,,45.0,,,45.0,Male,63.0,Regular,4.6
"Wednesday, April 7, 2021",silver ring,Ring,Silver,20.0,,53.0,,,53.0,Male,35.0,Regular,3.5
"Wednesday, April 7, 2021",gold chain,Chain,10k Gold,163.1,,,,296.8,296.8,Others,20.0,Occasional,3.5
"Wednesday, April 7, 2021",repiar,Custom Repairs,,,30.0,,,,30.0,Others,41.0,Regular,4.7
"Wednesday, April 7, 2021",gold chaiin and charm,Chain and Charm,10k Gold,336.0,,551.2,,,551.2,Male,36.0,Occasional,4.7
"Thursday, April 8, 2021",silver chain and charm,Chain and Charm,Silver,39.0,168.0,,,,168.0,Female,18.0,Occasional,4.5
"Thursday, April 8, 2021",fronts x 6,Custom Fronts,Silver,66.0,70.0,,,,70.0,Male,42.0,Occasional,5.0
"Thursday, April 8, 2021",silver rope chain,Chain,Silver,21.0,,68.9,,,68.9,Male,31.0,Occasional,4.0
"Thursday, April 8, 2021",silver ring,Ring,Silver,10.0,,159.0,,,159.0,Female,23.0,Regular,4.5
"Thursday, April 8, 2021",fj bracelet,Bracelet,FJ,40.0,,159.0,,,159.0,Others,48.0,Regular,3.8
"Thursday, April 8, 2021",fronts pick up,Custom Fronts,Silver,,,200.0,,,200.0,Male,27.0,Regular,3.6
"Thursday, April 8, 2021",gp x 6,Custom Fronts,Silver,74.0,,150.0,,,150.0,Male,20.0,Rare,3.4
"Thursday, April 8, 2021",babay bracelet pick up,Bracelet,Silver,,,60.95,,,60.95,Female,70.0,Regular,4.7
"Thursday, April 8, 2021",repiar,Custom Repairs,,,10.0,,,,10.0,Male,33.0,Regular,4.5
"Thursday, April 8, 2021",fj cuban chain,Chain,FJ,96.0,,210.0,,,210.0,Male,26.0,Occasional,3.8
"Thursday, April 8, 2021",silver chain and charm,Chain and Charm,Silver,42.0,,200.0,,,200.0,Male,36.0,Regular,3.6
"Friday, April 9, 2021",14k necklace on layaeay,Chain,14k Gold,,,50.0,,,50.0,Male,67.0,Occasional,4.9
"Friday, April 9, 2021",bulova watch,Watch,Boluva,165.0,,381.6,,,381.6,Female,42.0,Occasional,4.6
"Friday, April 9, 2021",10k gold chain and charm,Chain and Charm,10k Gold,399.0,30.0,700.0,,,730.0,Male,25.0,Regular,4.0
"Friday, April 9, 2021",silver chain and charm,Chain and Charm,Silver,92.0,200.0,202.79,,,402.79,Female,37.0,Occasional,4.1
"Friday, April 9, 2021",silver chain and charm,Chain and Charm,Silver,41.0,,477.0,,,477.0,Female,46.0,Regular,4.3
"Friday, April 9, 2021",fj bracelet,Bracelet,FJ,20.0,,127.2,,,127.2,Male,41.0,Occasional,3.4
"Friday, April 9, 2021",ree silver x4 fronts,Custom Fronts,Silver,44.0,80.0,,,,80.0,Female,45.0,Rare,4.1
"Friday, April 9, 2021",14k gold chain,Chain,14k Gold,79.8,,168.54,,,168.54,Male,41.0,Regular,4.6
"Friday, April 9, 2021",name pick up,Custom Name Necklace,10k Gold,,100.0,,,,100.0,Male,44.0,Rare,4.5
"Friday, April 9, 2021",gold fronts pick uo,Custom Fronts,10k Gold,,40.0,,,,40.0,Female,20.0,Regular,4.3
"Friday, April 9, 2021",fj tennis chain,Chain,FJ,19.0,159.0,,,,159.0,Female,68.0,Rare,4.6
"Friday, April 9, 2021",fj tennis chain,Chain,FJ,19.0,186.0,,,,186.0,Female,70.0,Regular,4.6
"Friday, April 9, 2021",refund,Custom Fronts,10k Gold,-198.0,,-130.0,,,-130.0,Male,44.0,Regular,4.8
"Saturday, April 10, 2021",gold over silver fronts,Custom Fronts,Silver,,25.0,,,,25.0,Male,46.0,Occasional,4.6
"Saturday, April 10, 2021",silver chains,Chain,Silver,18.2,,143.1,,,143.1,Male,39.0,Rare,3.6
"Saturday, April 10, 2021",silver earring,Hoops,Silver,28.0,,217.3,,,217.3,Female,63.0,Regular,3.6
"Saturday, April 10, 2021",silver chain and charm x 2,Chain and Charm,Silver,35.0,,212.0,,,212.0,Female,37.0,Occasional,3.9
"Saturday, April 10, 2021",invicta joker watch,Watch,Invicta,120.0,200.0,,,,200.0,Male,35.0,Occasional,3.3
"Saturday, April 10, 2021",silver chain,Chain,Silver,70.0,,212.0,,,212.0,Female,22.0,Regular,4.1
"Saturday, April 10, 2021",tennis chain,Chain,FJ,50.0,,397.5,,,397.5,Male,48.0,Regular,3.5
"Saturday, April 10, 2021",gos chain,Chain,Silver,34.0,,106.0,,,106.0,Female,21.0,Regular,5.0
"Saturday, April 10, 2021",silver charm,Charm,Silver,8.0,,100.7,,,100.7,Male,39.0,Regular,4.3
"Saturday, April 10, 2021",fj tecno watch,Watch,FJ,12.0,,106.0,,,106.0,Male,21.0,Regular,4.5
"Saturday, April 10, 2021",gos chain,Chain,Silver,59.0,,249.1,,,249.1,Female,21.0,Regular,3.9
"Saturday, April 10, 2021",gos chain and charm,Chain and Charm,Silver,115.0,,318.0,,,318.0,Female,42.0,Occasional,3.9
"Saturday, April 10, 2021",gold charms x 2,Charm,10k Gold,112.0,320.0,26.0,,,346.0,Male,38.0,Regular,4.1
"Sunday, April 11, 2021",10kgold charm,Charm,10k Gold,99.2,,212.0,,,212.0,Male,35.0,Occasional,4.1
"Sunday, April 11, 2021",silver chain,Chain,Silver,25.0,127.0,,,,127.0,Male,45.0,Rare,4.9
"Sunday, April 11, 2021",repiar,Custom Repairs,,,,15.0,,,15.0,Others,58.0,Occasional,4.6
"Sunday, April 11, 2021",repiar,Custom Repairs,,,20.0,,,,20.0,Others,58.0,Rare,4.3
"Sunday, April 11, 2021",repiar,Custom Repairs,,,,20.0,,,20.0,Female,44.0,Occasional,3.3
"Sunday, April 11, 2021",10k gold hoop,Hoops,10k Gold,,,53.0,,,53.0,Female,68.0,Regular,3.8
"Monday, April 12, 2021",name pick up,Custom Name Necklace,14k Gold,,,,437.8,,437.8,Male,67.0,Regular,4.5
"Monday, April 12, 2021",layaway pick up,Chain,14k Gold,,,153.52,,,153.52,Male,20.0,Regular,4.3
"Monday, April 12, 2021",tennis chain and charm,Chain and Charm,FJ,80.0,,424.0,,,424.0,Male,26.0,Rare,3.4
"Monday, April 12, 2021",10k fronts x 6,Custom Fronts,10k Gold,198.0,200.0,,,,200.0,Male,68.0,Regular,4.1
"Monday, April 12, 2021",tennis chain,Chain,FJ,20.0,,159.0,,,159.0,Male,37.0,Rare,4.1
"Monday, April 12, 2021",fj charm,Charm,FJ,20.0,,120.0,,,120.0,Male,69.0,Regular,4.4
"Wednesday, April 14, 2021",add money on name hoops,Custom Name Necklace,Silver,,140.0,,,,140.0,Female,20.0,Occasional,4.7
"Wednesday, April 14, 2021",silver studs,Studs,Silver,3.0,,26.5,,,26.5,Female,36.0,Regular,3.7
"Wednesday, April 14, 2021",invicta watch,Watch,Invicta,69.0,136.0,,,,136.0,Female,48.0,Regular,4.9
"Wednesday, April 14, 2021",10k/diamond ring,Ring,10k Gold,150.0,440.0,,,,440.0,Female,70.0,Occasional,4.7
"Wednesday, April 14, 2021",gold fronts x 6,Custom Fronts,10k Gold,198.0,,150.0,,,150.0,Female,53.0,Regular,4.2
"Wednesday, April 14, 2021",invicta watch,Watch,Invicta,148.0,,265.0,,,265.0,Male,57.0,Regular,4.1
"Wednesday, April 14, 2021",fj watch,Watch,FJ,12.0,,106.0,,,106.0,Male,40.0,Rare,3.5
"Wednesday, April 14, 2021",repiar,Custom Repairs,,,20.0,,,,20.0,Female,24.0,Regular,3.8
"Wednesday, April 14, 2021",invicta watch,Watch,Invicta,256.0,583.0,,,,583.0,Female,67.0,Regular,3.6
"Wednesday, April 14, 2021",gold fronts,Custom Fronts,10k Gold,132.0,100.0,,,,100.0,Female,50.0,Regular,3.7
"Wednesday, April 14, 2021",st st chain,Chain,St. Steel,5.0,75.0,,,,75.0,Male,59.0,Occasional,3.6
"Tuesday, April 13, 2021",slver hoops name hoops,Hoops,Silver,100.0,233.0,,,,233.0,Male,38.0,Regular,3.9
"Tuesday, April 13, 2021",silver name necklace,Custom Name Necklace,Silver,50.0,50.0,,,,50.0,Female,52.0,Occasional,4.7
"Tuesday, April 13, 2021",14k gold bracelet,Bracelet,14k Gold,67.2,,179.14,,,179.14,Male,47.0,Occasional,4.5
"Tuesday, April 13, 2021",silver chain,Chain,,,,21.2,,,21.2,Male,19.0,Occasional,3.7
"Tuesday, April 13, 2021",fronts silver,Custom Fronts,Silver,,117.0,,,,117.0,Others,30.0,Regular,4.3
"Tuesday, April 13, 2021",citizen watch,Watch,Citizen,148.5,,295.74,,,295.74,Male,68.0,Rare,4.4
"Tuesday, April 13, 2021",st st chain and bracelet,Bracelet,St. Steel,30.0,,200.0,,,200.0,Male,69.0,Regular,3.5
"Tuesday, April 13, 2021",silver chain and charm,Chain and Charm,Silver,80.0,,233.2,,,233.2,Male,28.0,Occasional,4.6
"Tuesday, April 13, 2021",silver chain and charm,Chain and Charm,Silver,100.0,320.0,40.4,,,360.4,Female,61.0,Occasional,4.2
"Thursday, April 15, 2021",10k chain and charm,Chain and Charm,10k Gold,97.0,230.0,,,,230.0,Male,49.0,Occasional,4.1
"Thursday, April 15, 2021",fj tennis chain,Chain,FJ,20.0,,185.0,,,185.0,Female,56.0,Occasional,4.4
"Thursday, April 15, 2021",fj watch,Watch,FJ,12.0,,53.5,,,53.5,Male,43.0,Regular,4.9
"Thursday, April 15, 2021",repiar,Custom Repairs,,,,37.1,,,37.1,Female,30.0,Rare,3.7
"Thursday, April 15, 2021",repiar,Custom Repairs,,,,10.0,,,10.0,Male,66.0,Regular,4.7
"Thursday, April 15, 2021",fj band x 2,Ring,FJ,20.0,,75.0,,,75.0,Female,60.0,Regular,4.2
"Thursday, April 15, 2021",custom fj charm,Charm,FJ,39.0,140.0,,,,140.0,Male,65.0,Occasional,5.0
"Thursday, April 15, 2021",fronts x6 gp x 2,Custom Fronts,Silver,156.0,400.0,,,,400.0,Female,68.0,Regular,3.8
"Thursday, April 15, 2021",teeth pick up,Custom Fronts,Silver,,80.0,,,,80.0,Male,43.0,Occasional,3.3
"Friday, April 16, 2021",10k gold charm,Charm,10k Gold,131.2,,274.54,,,274.54,Male,30.0,Regular,3.5
"Friday, April 16, 2021",10k gold fronts,Custom Fronts,10k Gold,132.0,200.0,,,,200.0,Female,62.0,Regular,3.4
"Friday, April 16, 2021",silver chain and charm,Chain and Charm,Silver,30.0,103.0,,,,103.0,Female,23.0,Regular,4.0
"Friday, April 16, 2021",10k baby bracelet,Bracelet,10k Gold,167.0,265.0,,,,265.0,Female,29.0,Regular,3.5
"Friday, April 16, 2021",fronts pick up,Custom Fronts,,,79.0,,,,79.0,Male,57.0,Regular,4.6
"Friday, April 16, 2021",layaway earring,Studs,Silver,2.0,20.0,,,,20.0,Others,25.0,Rare,3.8
"Friday, April 16, 2021",silver studs,Studs,Silver,4.0,75.0,,,,75.0,Male,20.0,Regular,4.3
"Friday, April 16, 2021",10k gold chain and charm,Chain and Charm,10k Gold,43.0,,148.4,,,148.4,Female,28.0,Regular,4.6
"Friday, April 16, 2021",fj watch,Watch,FJ,10.0,40.0,,,,40.0,Female,33.0,Regular,5.0
"Friday, April 16, 2021",st st braceletx 2,Bracelet,St. Steel,10.0,60.0,,,,60.0,Male,50.0,Occasional,5.0
"Friday, April 16, 2021",st st ring,Ring,St. Steel,7.0,53.0,,,,53.0,Male,47.0,Regular,4.2
"Friday, April 16, 2021",10k gold x 4,Custom Fronts,10k Gold,132.0,,,,125.0,125.0,Male,48.0,Occasional,4.1
"Saturday, April 17, 2021",14k chain,Chain,14k Gold,,283.0,,,,283.0,Male,65.0,Regular,3.9
"Saturday, April 17, 2021",silver pendant,Charm,Silver,,,68.9,,,68.9,Others,55.0,Regular,4.6
"Saturday, April 17, 2021",ring,Ring,Silver,10.0,,58.3,,,58.3,Others,49.0,Occasional,4.3
"Saturday, April 17, 2021",gucci link 10k gold,Chain,10k Gold,579.2,,1334.54,,,1334.54,Male,43.0,Rare,3.8
"Saturday, April 17, 2021",silver studs,Studs,Silver,3.0,20.0,,,,20.0,Male,45.0,Regular,4.6
"Saturday, April 17, 2021",silver name hoops,Hoops,Silver,62.0,,100.0,,,100.0,Male,52.0,Regular,3.4
"Saturday, April 17, 2021",fj watch,Watch,FJ,20.0,53.0,53.0,,,106.0,Female,66.0,Occasional,4.0
"Saturday, April 17, 2021",tennis chain,Chain,FJ,20.0,,95.4,,,95.4,Male,48.0,Regular,3.6
"Saturday, April 17, 2021",silver chain x 2,Chain,Silver,33.0,60.0,120.2,,,180.2,Male,56.0,Occasional,4.0
"Saturday, April 17, 2021",silver pendant,Chain and Charm,Silver,10.0,,100.0,,,100.0,Male,54.0,Regular,4.4
"Saturday, April 17, 2021",14k studs,Studs,14k Gold,22.0,,100.0,,,100.0,Male,21.0,Regular,4.2
"Saturday, April 17, 2021",silver chain,Chain,Silver,22.0,,100.0,,,100.0,Others,34.0,Regular,4.8
"Saturday, April 17, 2021",14k studs,Studs,14k Gold,10.0,,53.7,,,53.7,Male,31.0,Regular,4.8
"Saturday, April 17, 2021",bulova watch,Watch,Boluva,165.0,,307.39,,,307.39,Others,30.0,Regular,4.7
"Saturday, April 17, 2021",fronts x 2,Custom Fronts,10k Gold,66.0,,199.99,,,199.99,Female,61.0,Occasional,4.9
"Saturday, April 17, 2021",gp buttom x 6,Custom Fronts,Silver,74.0,,189.75,,,189.75,Male,23.0,Regular,3.5
"Saturday, April 17, 2021",gp buttom x 6,Custom Fronts,Silver,74.0,95.0,,,,95.0,Male,28.0,Rare,4.5
"Saturday, April 17, 2021",gp x 6,Custom Fronts,Silver,74.0,95.0,,,,95.0,Male,54.0,Occasional,4.5
"Saturday, April 17, 2021",10k/diamond charm,Charm,Gold/Diamond,412.0,,,1155.38,,1155.38,Male,62.0,Regular,3.8
"Saturday, April 17, 2021",silver pic charm,Charm,Silver,56.0,,206.5,,,206.5,Female,46.0,Occasional,4.8
"Saturday, April 17, 2021",name necklace,Custom Name Necklace,Silver,50.0,,75.0,,,75.0,Others,27.0,Regular,4.3
"Saturday, April 17, 2021",10k/dia ring set,Ring,Gold/Diamond,900.0,,,2385.0,,2385.0,Female,32.0,Regular,3.9
"Saturday, April 17, 2021",tennis chain,Chain,FJ,36.0,,185.5,,,185.5,Female,19.0,Regular,3.5
"Sunday, April 18, 2021",14k earring,Studs,14k Gold,10.0,,47.7,,,47.7,Male,47.0,Occasional,4.1
"Sunday, April 18, 2021",repiar,Custom Repairs,,,,42.4,,,42.4,Female,35.0,Occasional,3.7
"Sunday, April 18, 2021",watch,Watch,FJ,10.0,,31.8,,,31.8,Female,61.0,Regular,4.0
"Sunday, April 18, 2021",repiar,Custom Repairs,,,,10.0,,,10.0,Male,60.0,Occasional,4.9
"Sunday, April 18, 2021",repiar,Custom Repairs,,,,47.7,,,47.7,Others,20.0,Occasional,4.2
"Monday, April 19, 2021",tennis chain,Chain,FJ,20.0,,106.0,,,106.0,Male,19.0,Regular,3.6
"Monday, April 19, 2021",fj charm,Charm,FJ,21.0,,106.0,,,106.0,Female,23.0,Occasional,4.4
"Monday, April 19, 2021",10k gold chain,Chain,10k Gold,112.0,259.7,,,,259.7,Male,60.0,Regular,3.9
"Monday, April 19, 2021",tennis chain and charm,Chain and Charm,FJ,49.0,,,,168.54,168.54,Female,63.0,Occasional,3.4
"Monday, April 19, 2021",sil studs,Studs,Silver,3.0,,26.5,,,26.5,Female,44.0,Regular,4.8
"Monday, April 19, 2021",silver fronts x 12,Custom Fronts,Silver,132.0,280.0,,,,280.0,Female,38.0,Regular,4.3
"Monday, April 19, 2021",silver bracelet,Bracelet,Silver,14.0,145.0,,,,145.0,Others,65.0,Regular,4.4
"Monday, April 19, 2021",silver chain and charm,Chain and Charm,Silver,28.0,160.0,,,,160.0,Others,32.0,Occasional,4.5
"Monday, April 19, 2021",silver studs,Studs,Silver,3.0,13.0,,,,13.0,Female,63.0,Regular,3.6
"Monday, April 19, 2021",fronts prick,Custom Fronts,10k Gold,,,171.0,,,171.0,Female,67.0,Occasional,4.9
"Monday, April 19, 2021",fronts gpmxm6,Custom Fronts,Silver,66.0,,106.0,,,106.0,Male,63.0,Regular,4.3
"Monday, April 19, 2021",silver ring,Ring,Silver,20.0,,185.5,,,185.5,Male,45.0,Regular,4.4
"Tuesday, April 20, 2021",fj band,Ring,FJ,5.0,,79.5,,,79.5,Female,33.0,Regular,3.5
"Wednesday, April 21, 2021",gold fronts x8,Custom Fronts,10k Gold,264.0,211.0,212.0,,,423.0,Male,65.0,Occasional,4.3
"Wednesday, April 21, 2021",silver chain,Chain,Silver,10.0,,79.5,,,79.5,Male,30.0,Regular,4.5
"Wednesday, April 21, 2021",silver studs pick up,Studs,Silver,,19.0,,,,19.0,Female,43.0,Occasional,3.8
"Thursday, April 22, 2021",10k gold bracelet,Bracelet,10k Gold,86.4,,190.0,,,190.0,Female,30.0,Regular,4.0
"Thursday, April 22, 2021",gold fronts pick up x 6,Custom Fronts,Silver,,100.0,10.0,,,110.0,Female,48.0,Regular,4.4
"Thursday, April 22, 2021",repiar,Custom Repairs,Silver,,5.0,,,,5.0,Male,22.0,Occasional,4.6
"Thursday, April 22, 2021",14k x 6 fronts,Custom Fronts,14k Gold,264.0,477.0,,,,477.0,Female,50.0,Regular,4.4
"Thursday, April 22, 2021",silver top and bottom,Custom Fronts,Silver,156.0,75.0,50.0,,,125.0,Female,22.0,Regular,3.8
"Thursday, April 22, 2021",silver studs,Studs,Silver,3.0,,26.5,,,26.5,Male,48.0,Regular,5.0
"Thursday, April 22, 2021",14k studs,Studs,14k Gold,9.0,,42.4,,,42.4,Others,66.0,Regular,4.2
"Thursday, April 22, 2021",10k god chain,Chain,10k Gold,108.8,210.0,,,,210.0,Male,21.0,Occasional,4.7
"Thursday, April 22, 2021",fronts pick up,Custom Fronts,10k Gold,,148.0,,,,148.0,Male,23.0,Regular,3.6
"Thursday, April 22, 2021",silver studs,Studs,Silver,4.0,,47.7,,,47.7,Male,68.0,Regular,4.5
"Friday, April 23, 2021",silver chain,Chain,Silver,18.0,65.0,,,,65.0,Male,34.0,Regular,4.5
"Friday, April 23, 2021",fronts pick up,Custom Fronts,Silver,,24.0,,,,24.0,Male,40.0,Occasional,3.5
"Friday, April 23, 2021",watch rrepiar,Custom Repairs,,,,12.72,,,12.72,Male,57.0,Regular,4.5
"Friday, April 23, 2021",gold char,Charm,10k Gold,95.0,,201.4,,,201.4,Male,26.0,Occasional,4.1
"Saturday, April 24, 2021",watch repiar,Custom Repairs,,,10.0,,,,10.0,Male,33.0,Regular,4.8
"Saturday, April 24, 2021",ring,Ring,St. Steel,,20.0,63.75,,,83.75,Female,28.0,Regular,3.4
"Saturday, April 24, 2021",10x silver fronts,Custom Fronts,Silver,110.0,371.0,,,,371.0,Male,69.0,Occasional,4.7
"Saturday, April 24, 2021",silver chain,Chain,Silver,10.0,,87.3,,,87.3,Male,41.0,Regular,3.7
"Saturday, April 24, 2021",14 studs,Studs,14k Gold,10.0,,85.0,,,85.0,Male,50.0,Occasional,4.3
"Saturday, April 24, 2021",silver charm,Charm,Silver,10.0,,45.0,,,45.0,Female,33.0,Regular,4.2
"Saturday, April 24, 2021",silver chain and charm,Chain and Charm,Silver,64.0,25.0,,,,25.0,Male,18.0,Occasional,3.6
"Saturday, April 24, 2021",silver name pick up,Custom Name Necklace,Silver,,84.0,,,,84.0,Male,70.0,Regular,4.2
"Saturday, April 24, 2021",citizen wastch,Watch,Citizen,172.5,,397.5,,,397.5,Others,49.0,Regular,3.7
"Saturday, April 24, 2021",gold chain 10k,Chain,10k Gold,50.0,,150.0,,,150.0,Female,18.0,Occasional,4.3
"Saturday, April 24, 2021",10k gold chain and charm,Chain and Charm,10k Gold,224.0,,459.5,,,459.5,Male,65.0,Regular,4.4
"Saturday, April 24, 2021",silver studs,Studs,Silver,3.0,,37.1,,,37.1,Male,31.0,Occasional,4.3
"Saturday, April 24, 2021",repia,Custom Repairs,,,,30.0,,,30.0,Male,65.0,Rare,3.4
"Saturday, April 24, 2021",repiar,Custom Repairs,,,,15.0,,,15.0,Male,62.0,Regular,4.1
"Saturday, April 24, 2021",tennis chain and bracelet,Chain,FJ,27.0,,285.14,,,285.14,Female,31.0,Regular,4.1
"Saturday, April 24, 2021",st st ring,Ring,St. Steel,13.0,,100.7,,,100.7,Female,42.0,Regular,3.9
"Saturday, April 24, 2021",st st ring,Ring,St. Steel,10.0,,95.4,,,95.4,Male,29.0,Regular,4.4
"Saturday, April 24, 2021",cuban chain,Chain,FJ,89.0,,259.7,,,259.7,Male,29.0,Occasional,3.4
"Saturday, April 24, 2021",silver fronts x 6,Custom Fronts,Silver,66.0,,100.0,,,100.0,Female,45.0,Regular,3.3
"Saturday, April 24, 2021",10k charm,Charm,10k Gold,73.6,,159.0,,,159.0,Male,68.0,Occasional,4.6
"Saturday, April 24, 2021",silver chain and charm,Chain and Charm,Silver,40.0,,212.0,,,212.0,Female,37.0,Regular,4.5
"Sunday, April 25, 2021",silver hoops,Hoops,Silver,8.0,,26.5,,,26.5,Male,51.0,Regular,4.1
"Sunday, April 25, 2021",10k gold chain and charm,Chain and Charm,10k Gold,432.0,650.0,,,,650.0,Male,22.0,Regular,5.0
"Sunday, April 25, 2021",invicta watch,Watch,Invicta,148.0,,254.4,,,254.4,Female,66.0,Rare,4.7
"Sunday, April 25, 2021",silver studs,Studs,Silver,10.0,,53.0,,,53.0,Male,41.0,Regular,4.9
"Sunday, April 25, 2021",fj watch,Watch,FJ,10.0,79.0,,,,79.0,Female,62.0,Occasional,3.8
"Sunday, April 25, 2021",gold x 4 fronts x2,Custom Fronts,10k Gold,264.0,390.0,,,,390.0,Female,33.0,Regular,4.8
"Sunday, April 25, 2021",10k gold fronts x 4,Custom Fronts,10k Gold,132.0,170.0,,,,170.0,Male,22.0,Regular,3.7
"Sunday, April 25, 2021",10k gold chain,Chain,10k Gold,120.0,110.0,149.7,,,259.7,Male,42.0,Regular,4.1
"Monday, April 26, 2021",repiar,Custom Repairs,,,11.0,,,,11.0,Female,61.0,Occasional,4.1
"Tuesday, April 27, 2021",fj chain and silver pendant,Chain and Charm,Silver,,,275.6,,,275.6,Male,66.0,Regular,4.8
"Tuesday, April 27, 2021",invicta,Watch,Invicta,150.0,,350.0,,,350.0,Male,35.0,Regular,3.5
"Tuesday, April 27, 2021",fj chain and silver,Chain and Charm,FJ,50.0,,317.8,,,317.8,Male,22.0,Regular,3.7
"Tuesday, April 27, 2021",10k gold fronts x 6,Custom Fronts,10k Gold,198.0,160.0,,,,160.0,Male,39.0,Occasional,4.3
"Tuesday, April 27, 2021",silver earring,Studs,Silver,9.0,,68.9,,,68.9,Male,64.0,Occasional,4.7
"Tuesday, April 27, 2021",gold earring,Studs,10k Gold,32.0,,83.75,,,83.75,Male,46.0,Occasional,4.4
"Tuesday, April 27, 2021",10k gold x 6,Custom Fronts,10k Gold,198.0,100.0,,,,100.0,Female,55.0,Regular,3.7
"Tuesday, April 27, 2021",repiar,Custom Repairs,,,,10.6,,,10.6,Male,31.0,Rare,3.9
"Wednesday, April 28, 2021",silver picture pendanr,Charm,Silver,86.0,200.0,,,,200.0,Female,33.0,Regular,3.5
"Wednesday, April 28, 2021",fronts pik up,Custom Fronts,Silver,,50.0,,,,50.0,Others,66.0,Occasional,4.3
"Wednesday, April 28, 2021",10k bracelet,Bracelet,10k Gold,64.0,,130.0,,,130.0,Male,64.0,Regular,3.5
"Wednesday, April 28, 2021",cuban chain,Chain,FJ,89.0,,299.3,,,299.3,Female,31.0,Occasional,4.4
"Wednesday, April 28, 2021",silveer chain,Chain,Silver,22.0,,52.2,,,52.2,Female,61.0,Regular,3.4
"Wednesday, April 28, 2021",silver charm,Charm,Silver,12.0,,63.6,,,63.6,Male,40.0,Occasional,3.4
"Wednesday, April 28, 2021",silver studs,Studs,Silver,8.0,,42.4,,,42.4,Male,51.0,Regular,4.5
"Wednesday, April 28, 2021",silver studs,Studs,Silver,8.0,,42.4,,,42.4,Female,27.0,Regular,3.9
"Wednesday, April 28, 2021",gos chain,Chain,Silver,44.0,,100.0,,,100.0,Male,43.0,Regular,3.7
"Wednesday, April 28, 2021",10k charm,Charm,10k Gold,112.0,,270.0,,,270.0,Female,31.0,Occasional,5.0
"Wednesday, April 28, 2021",fj tennis chain,Chain,FJ,20.0,,153.7,,,153.7,Male,58.0,Regular,3.4
"Thursday, April 29, 2021",silver charm,Charm,Silver,30.0,,60.0,,,60.0,Male,57.0,Occasional,3.5
"Thursday, April 29, 2021",repiar,Custom Repairs,,,,74.0,,,74.0,Male,44.0,Occasional,4.5
"Thursday, April 29, 2021",battery,Custom Repairs,,,5.0,,,,5.0,Female,53.0,Regular,4.6
"Thursday, April 29, 2021",10k bracelet,Bracelet,10k Gold,195.2,,285.0,,,285.0,Male,54.0,Regular,4.1
"Thursday, April 29, 2021",silver chain and charm,Chain and Charm,Silver,40.0,,159.0,,,159.0,Others,41.0,Regular,4.9
"Thursday, April 29, 2021",fronts pick up,Custom Fronts,10k Gold,,95.0,,,,95.0,Male,57.0,Regular,4.7
"Thursday, April 29, 2021",fronts pick up,Custom Fronts,10k Gold,,95.0,,,,95.0,Female,19.0,Regular,4.4
"Friday, April 30, 2021",repiar,Custom Repairs,,,100.0,,,,100.0,Male,25.0,Occasional,3.7
"Friday, April 30, 2021",10k gold bottoms x10,Custom Repairs,10k Gold,330.0,,150.0,,,150.0,Female,23.0,Occasional,4.0
"Friday, April 30, 2021",fronts pick up,Custom Fronts,10k Gold,,180.0,,,,180.0,Female,22.0,Rare,5.0
"Friday, April 30, 2021",fronts pick up,Custom Fronts,Silver,,200.0,,,,200.0,Male,70.0,Regular,3.8
"Friday, April 30, 2021",repiar,Custom Repairs,,,10.0,,,,10.0,Female,21.0,Occasional,4.2
"Friday, April 30, 2021",10k gold top and bottom,Custom Fronts,10k Gold,,,300.0,,,300.0,Female,23.0,Occasional,3.4
"Friday, April 30, 2021",10k gold rope,Chain,10k Gold,44.0,106.0,,,,106.0,Male,58.0,Rare,4.5
"Friday, April 30, 2021",layaway,Chain,10k Gold,,100.0,,,,100.0,Male,60.0,Rare,3.4
"Friday, April 30, 2021",fronts top and bottom,Custom Fronts,10k Gold,396.0,,636.0,,,636.0,Female,61.0,Rare,3.9
"Friday, April 30, 2021",repiar,Custom Repairs,,,,12.0,,,12.0,Male,28.0,Regular,3.4
"Friday, April 30, 2021",st st ring,Ring,St. Steel,5.0,45.0,,,,45.0,Others,59.0,Occasional,3.4
"Friday, April 30, 2021",fronts pick up,Custom Fronts,10k Gold,,95.0,,,,95.0,Male,62.0,Occasional,4.0
